processed_m4332_ME21_HV0_test40_SRCoff_170710_080727_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
51624	2337	2139	45507	15983	13488	10247	7650	0	0	0	0	0	7180	134732	38327	1337	38063	264	36153	36730	1910	1333	434	1011	289	38063	2344	38063	2146	1761	385	36302	1761	448903	376686	372902	519742	772	1270	4477103	42959	18260	17493	13563	9127
1785	31	0	639	172	186	137	154	0	0	0	0	0	344	1507	295	3	170	125	167	168	3	2	0	1	1	170	3	170	0	0	0	170	0	449542	376981	373072	521527	772	1270	4908531	333	195	241	182	177
50079	2262	2107	44145	15707	12938	9792	7379	0	0	0	0	0	6923	130758	37222	1252	36958	264	35078	35708	1880	1250	389	1019	278	36958	2269	36958	2120	1738	382	35220	1738	493687	414203	410030	571606	2892	3008	4962904	41733	17965	16674	12870	8795
1762	34	0	596	155	160	141	164	0	0	0	0	0	268	1503	328	2	187	141	173	186	14	1	0	13	0	187	14	187	0	0	0	187	0	494283	414531	410217	573368	2892	3008	5394346	302	175	206	187	181
48531	2167	2052	42551	15096	12541	9628	7038	0	0	0	0	0	6721	125839	35830	1287	35588	242	33812	34304	1776	1284	461	953	265	35588	2237	35588	2058	1701	357	33887	1701	536834	450361	445805	621900	854	613	5448718	40260	17228	16328	12598	8374
1693	34	0	645	171	164	137	195	0	0	0	0	0	325	1565	320	6	176	144	166	170	10	6	2	6	1	176	12	176	0	0	0	176	0	537480	450681	445981	623593	854	613	5880150	313	192	203	193	210
49029	2267	2110	43084	15183	12625	9752	7263	0	0	0	0	0	6578	127613	36506	1313	36256	250	34381	34944	1875	1312	415	978	279	36256	2290	36256	2120	1738	382	34518	1738	580564	487187	482237	672622	2974	2351	5934522	40760	17348	16414	12794	8607
1797	30	0	654	152	160	168	195	0	0	0	0	0	381	1524	273	5	154	119	145	149	9	5	2	6	1	154	11	154	0	0	0	154	0	581218	487460	482391	674419	2974	2351	6365964	336	171	207	208	218
49843	2244	2066	43847	15593	12802	9818	7297	0	0	0	0	0	6848	129575	36999	1283	36734	265	34901	35455	1833	1279	434	988	260	36734	2267	36734	2077	1731	346	35003	1731	625065	524459	519125	724262	955	4082	6420337	41410	17774	16622	12887	8693
1724	30	0	640	168	151	153	181	0	0	0	0	0	334	1548	306	6	182	124	176	178	6	4	2	4	1	182	8	182	0	0	0	182	0	625705	524765	519307	725989	955	4082	6851768	339	190	201	210	207
47499	2078	1958	41750	14826	12341	9087	7105	0	0	0	0	0	6581	123170	35169	1256	34919	250	33188	33666	1731	1253	439	917	255	34919	2170	34919	1965	1625	340	33294	1625	667455	559934	554226	773488	2920	1611	6906152	39446	16973	15941	12130	8362
1798	35	0	667	175	173	171	166	0	0	0	0	0	345	1623	322	6	195	127	182	190	13	5	2	10	1	195	15	195	0	0	0	195	0	668122	560256	554421	775286	2920	1611	7337583	353	208	223	224	190
